2019-01-02,2.955,2.955,2.885,2.911,2106046.000,6130530.369
2019-01-03,2.935,2.970,2.873,2.900,5659400.000,16409957.190
2019-01-04,2.908,2.970,2.908,2.961,5226046.000,15474401.642
2019-01-07,2.948,2.991,2.948,2.982,4129000.000,12314694.191
2019-01-08,2.985,2.985,2.924,2.941,4038505.000,11879008.436
2019-01-09,2.972,3.025,2.964,3.007,8678026.000,26096677.808
2019-01-10,3.000,3.009,2.939,3.000,10765350.000,32296970.437
2019-01-11,2.989,3.041,2.972,3.041,7914252.000,24066080.103
2019-01-14,3.007,3.024,2.964,2.990,9520000.000,28465081.792
2019-01-15,2.962,3.014,2.962,3.005,25867757.000,77744208.887
2019-01-16,3.009,3.017,2.974,3.017,17266232.000,52095847.853
2019-01-17,3.025,3.042,3.008,3.042,5789000.000,17611846.913
2019-01-18,3.045,3.114,3.019,3.114,9346946.000,29108958.385
2019-01-21,3.119,3.128,3.093,3.119,6141000.000,19154911.400
2019-01-22,3.096,3.157,3.079,3.122,9273000.000,28951646.876
2019-01-23,3.092,3.110,3.066,3.092,6431000.000,19887029.541
2019-01-24,3.094,3.129,3.077,3.129,9142680.000,28604644.403
2019-01-25,3.143,3.212,3.143,3.212,15670000.000,50338539.916
2019-01-28,3.208,3.208,3.147,3.173,6368480.000,20208559.447
2019-01-29,3.168,3.185,3.125,3.176,8979313.000,28521342.075
2019-01-30,3.177,3.185,3.134,3.177,10114763.000,32131658.655
2019-01-31,3.170,3.239,3.153,3.222,9237124.000,29759509.344
2019-02-01,3.232,3.267,3.181,3.241,10849340.000,35161678.083
2019-02-04,3.215,3.258,3.215,3.258,1538682.000,5013037.035
2019-02-08,3.198,3.249,3.164,3.215,3234033.000,10398228.484
2019-02-11,3.226,3.226,3.166,3.200,8471445.000,27108149.599
2019-02-12,3.230,3.230,3.195,3.195,5398931.000,17250113.640
2019-02-13,3.208,3.216,3.156,3.199,12332500.000,39454222.794
2019-02-14,3.211,3.228,3.185,3.211,9470700.000,30411402.653
2019-02-15,3.214,3.223,3.171,3.188,6047518.000,19281912.439
2019-02-18,3.198,3.242,3.173,3.233,7115775.000,23004677.945
2019-02-19,3.232,3.258,3.198,3.224,6950924.000,22406865.149
