2019-01-02,5.236,5.236,5.079,5.096,1008336.000,5138777.211
2019-01-03,5.037,5.230,4.932,4.958,1987390.000,9853910.089
2019-01-04,4.906,4.923,4.669,4.757,5923920.000,28179478.461
2019-01-07,4.863,4.898,4.653,4.758,3466000.000,16491183.635
2019-01-08,4.853,4.862,4.670,4.835,3614410.000,17477400.761
2019-01-09,5.062,5.149,4.808,5.009,5818000.000,29142994.417
2019-01-10,5.131,5.218,4.957,5.218,4862920.000,25372479.617
2019-01-11,5.319,5.319,5.181,5.198,1279980.000,6653387.239
2019-01-14,5.196,5.248,5.075,5.101,976000.000,4978718.106
2019-01-15,5.133,5.348,5.133,5.262,2578000.000,13564630.633
2019-01-16,5.267,5.448,5.267,5.336,1994000.000,10640285.892
2019-01-17,5.369,5.430,5.249,5.318,2346000.000,12474978.869
2019-01-18,5.331,5.374,5.193,5.314,1884000.000,10011780.979
2019-01-21,5.314,5.478,5.314,5.409,2818000.000,15242253.147
2019-01-22,5.397,5.397,5.224,5.276,3122000.000,16470566.812
2019-01-23,5.241,5.310,5.163,5.215,1702000.000,8875222.308
2019-01-24,5.410,5.851,5.341,5.696,5610000.000,31952345.172
2019-01-25,5.706,5.732,5.611,5.637,1742000.000,9819442.870
2019-01-28,5.676,5.762,5.538,5.590,1015112.000,5674146.169
2019-01-29,5.537,5.657,5.357,5.589,3138000.000,17537151.379
2019-01-30,5.675,5.864,5.564,5.752,3630000.000,20881280.970
2019-01-31,5.726,5.845,5.666,5.811,1805000.000,10488992.180
2019-02-01,5.960,5.960,5.627,5.746,2108000.000,12113424.691
2019-02-04,5.738,5.738,5.644,5.738,501000.000,2874665.455
2019-02-08,5.687,5.695,5.439,5.687,1597108.000,9082031.303
2019-02-11,5.686,5.875,5.652,5.858,1488356.000,8718732.890
2019-02-12,5.829,5.863,5.682,5.760,2073980.000,11945734.477
2019-02-13,5.786,5.890,5.760,5.821,1031000.000,6001100.460
2019-02-14,5.827,5.827,5.706,5.749,1044000.000,6001864.128
2019-02-15,5.627,5.662,5.455,5.472,2158580.000,11811718.461
2019-02-18,5.526,5.699,5.500,5.604,2633900.000,14759624.939
2019-02-19,5.568,5.835,5.568,5.792,2002000.000,11595789.005
