2019-01-02,24.782,25.088,23.995,24.214,31152584.000,754327267.110
2019-01-03,24.528,24.616,24.046,24.178,21307588.000,515172220.523
2019-01-04,24.091,24.880,23.960,24.748,39926496.000,988106113.452
2019-01-07,25.277,25.495,24.752,25.058,47043548.000,1178824258.794
2019-01-08,25.225,25.225,24.745,24.919,14479741.000,360824959.222
2019-01-09,25.745,25.745,25.264,25.657,40360556.000,1035550017.097
2019-01-10,25.218,25.870,25.131,25.696,33427613.000,858968796.565
2019-01-11,25.774,26.207,25.470,26.120,30284371.000,791032343.460
2019-01-14,26.066,26.238,25.721,25.893,32872274.000,851177700.863
2019-01-15,26.179,26.610,26.050,26.567,26797854.000,711932852.477
2019-01-16,26.724,26.810,26.465,26.767,20695729.000,553961812.401
2019-01-17,26.889,26.889,26.329,26.717,25502662.000,681355640.760
2019-01-18,26.916,27.174,26.657,26.743,17434371.000,466248778.403
2019-01-21,26.656,27.131,26.656,26.915,14198455.000,382149229.763
2019-01-22,27.027,27.200,26.724,27.027,24250304.000,655409934.920
2019-01-23,27.242,27.589,26.939,27.242,22060181.000,600970168.127
2019-01-24,27.484,27.743,27.138,27.527,14213659.000,391263911.237
2019-01-25,28.184,28.271,27.881,28.228,21954369.000,619721078.369
2019-01-28,28.335,28.636,28.077,28.292,18301992.000,517806454.871
2019-01-29,28.330,28.544,27.900,28.244,18231559.000,514926008.361
2019-01-30,28.333,28.419,28.032,28.333,23816586.000,674790805.987
2019-01-31,28.628,29.269,28.329,29.226,37125478.000,1085040134.919
2019-02-01,29.502,29.502,28.732,28.775,23418524.000,673863063.373
2019-02-04,29.202,29.202,28.689,29.031,7917108.000,229844127.491
2019-02-08,28.732,29.031,28.005,28.903,16817102.000,486065640.864
2019-02-11,29.247,29.591,28.860,29.548,21528244.000,636113755.040
2019-02-12,29.619,29.663,28.799,28.929,30555467.000,883926577.102
2019-02-13,29.233,29.836,28.974,29.707,20981006.000,623281150.686
2019-02-14,29.004,29.694,29.004,29.521,11450987.000,338049625.661
2019-02-15,29.170,29.256,28.437,28.523,19177271.000,546998344.355
2019-02-18,28.881,29.441,28.665,29.226,11756121.000,343578855.213
2019-02-19,29.305,29.866,29.090,29.305,14356605.000,420724329.374
