2019-01-02,4.345,4.345,4.205,4.240,1515816.000,6426495.199
2019-01-03,4.275,4.301,4.222,4.249,688000.000,2923070.168
2019-01-04,4.258,4.371,4.258,4.371,1103520.000,4823971.027
2019-01-07,4.426,4.426,4.347,4.356,712000.000,3101228.069
2019-01-08,4.321,4.399,4.321,4.382,750880.000,3290060.764
2019-01-09,4.397,4.485,4.388,4.458,1171400.000,5222533.447
2019-01-10,4.444,4.452,4.409,4.426,626520.000,2773111.031
2019-01-11,4.418,4.444,4.392,4.436,487880.000,2164070.191
2019-01-14,4.403,4.438,4.386,4.412,435000.000,1919133.696
2019-01-15,4.401,4.444,4.314,4.392,810000.000,3557451.960
2019-01-16,4.422,4.440,4.379,4.431,764000.000,3385275.138
2019-01-17,4.421,4.473,4.413,4.464,716000.000,3196461.139
2019-01-18,4.460,4.486,4.443,4.486,1096000.000,4916585.856
2019-01-21,4.528,4.562,4.441,4.528,557000.000,2521856.267
2019-01-22,4.532,4.601,4.506,4.575,1438000.000,6579007.317
2019-01-23,4.591,4.695,4.582,4.669,2555000.000,11928967.705
2019-01-24,4.684,4.754,4.598,4.650,2128000.000,9894830.579
2019-01-25,4.658,4.762,4.624,4.754,1932000.000,9184112.078
2019-01-28,4.661,4.738,4.601,4.687,896000.000,4199307.840
2019-01-29,4.619,4.713,4.593,4.696,1685000.000,7912475.067
2019-01-30,4.696,4.765,4.662,4.722,1034000.000,4882687.590
2019-01-31,4.734,4.854,4.734,4.828,751673.000,3629318.155
2019-02-01,4.866,4.900,4.737,4.866,780000.000,3795193.584
2019-02-04,4.883,4.891,4.883,4.883,18000.000,87889.234
2019-02-08,4.943,4.943,4.737,4.874,325048.000,1584343.761
2019-02-11,4.860,4.912,4.731,4.886,1257936.000,6146194.788
2019-02-12,4.888,4.939,4.836,4.939,1240880.000,6129263.227
2019-02-13,4.932,4.976,4.898,4.967,1002000.000,4976897.126
2019-02-14,4.963,5.093,4.946,5.093,1782000.000,9075512.160
2019-02-15,5.024,5.067,4.946,4.998,627000.000,3133767.318
2019-02-18,5.069,5.069,5.000,5.000,610400.000,3052145.275
2019-02-19,4.999,5.016,4.904,4.913,434000.000,2132217.696
