2019-01-02,3.103,3.129,2.963,3.016,12463166.000,37586634.128
2019-01-03,3.022,3.066,2.917,2.961,9302020.000,27542479.386
2019-01-04,2.935,2.996,2.882,2.987,8651860.000,25845670.231
2019-01-07,2.974,3.079,2.930,3.079,10401208.000,32022174.107
2019-01-08,3.090,3.107,3.055,3.107,7533455.000,23408514.878
2019-01-09,3.103,3.173,3.068,3.130,15883236.000,49708178.562
2019-01-10,3.122,3.122,3.052,3.087,5887870.000,18176116.700
2019-01-11,3.084,3.136,3.067,3.136,5209672.000,16338317.011
2019-01-14,3.128,3.128,3.024,3.042,5898000.000,17940125.899
2019-01-15,3.057,3.152,3.040,3.152,6640000.000,20928254.784
2019-01-16,3.172,3.172,3.060,3.129,8168000.000,25559941.070
2019-01-17,3.103,3.154,3.085,3.128,10624000.000,33236963.021
2019-01-18,3.140,3.149,3.054,3.106,11082120.000,34417163.814
2019-01-21,3.119,3.197,3.085,3.180,11881518.000,37779273.071
2019-01-22,3.157,3.200,3.139,3.191,8331600.000,26588913.355
2019-01-23,3.205,3.222,3.170,3.214,19496000.000,62653107.894
2019-01-24,3.181,3.241,3.181,3.232,7014000.000,22672104.101
2019-01-25,3.230,3.282,3.160,3.230,12486000.000,40326438.746
2019-01-28,3.208,3.208,3.053,3.070,15583700.000,47842294.050
2019-01-29,3.082,3.185,3.056,3.185,9251600.000,29465640.103
2019-01-30,3.185,3.185,3.108,3.142,5495600.000,17269187.689
2019-01-31,3.136,3.153,3.085,3.111,4363711.000,13573911.294
2019-02-01,3.147,3.172,3.087,3.121,11307600.000,35293145.429
2019-02-04,3.138,3.138,3.104,3.121,600000.000,1872712.800
2019-02-08,3.121,3.121,3.036,3.053,4221139.000,12886201.963
2019-02-11,3.062,3.088,2.976,3.037,14240713.000,43242010.469
2019-02-12,3.083,3.186,3.031,3.169,6249786.000,19806770.543
2019-02-13,3.173,3.173,3.070,3.104,5800759.000,18007597.803
2019-02-14,3.082,3.108,3.038,3.108,3650000.000,11342448.000
2019-02-15,3.085,3.111,3.025,3.068,4765571.000,14619622.372
2019-02-18,3.078,3.078,3.017,3.026,6339325.000,19182836.120
2019-02-19,3.025,3.068,3.008,3.034,5060000.000,15351829.504
