2019-01-02,1.617,1.626,1.582,1.600,28956689.000,46321856.132
2019-01-03,1.612,1.612,1.586,1.603,18542493.000,29725439.006
2019-01-04,1.594,1.629,1.586,1.603,23093200.000,37021937.478
2019-01-07,1.627,1.636,1.609,1.636,26797855.000,43829448.808
2019-01-08,1.641,1.667,1.632,1.667,34624353.000,57722442.395
2019-01-09,1.687,1.705,1.670,1.678,27911977.000,46848712.653
2019-01-10,1.661,1.687,1.652,1.678,17582150.000,29508275.310
2019-01-11,1.672,1.707,1.672,1.707,39909009.000,68112298.588
2019-01-14,1.698,1.706,1.680,1.698,19871999.000,33732909.074
2019-01-15,1.705,1.722,1.696,1.714,21089896.000,36141931.930
2019-01-16,1.698,1.724,1.698,1.715,22372437.000,38379902.250
2019-01-17,1.706,1.724,1.698,1.715,20978330.000,35979128.215
2019-01-18,1.725,1.725,1.708,1.717,20860743.000,35812330.085
2019-01-21,1.702,1.728,1.702,1.719,8739324.000,15026739.763
2019-01-22,1.730,1.730,1.704,1.721,18322157.000,31533740.399
2019-01-23,1.706,1.732,1.706,1.724,14264157.000,24587953.316
2019-01-24,1.729,1.763,1.720,1.754,28739122.000,50422456.175
2019-01-25,1.758,1.792,1.749,1.775,26511150.000,47058722.852
2019-01-28,1.771,1.771,1.728,1.746,26640345.000,46506010.306
2019-01-29,1.717,1.743,1.708,1.743,18100000.000,31542763.210
2019-01-30,1.726,1.751,1.726,1.743,15134311.000,26377546.752
2019-01-31,1.735,1.760,1.735,1.752,25758985.000,45126354.413
2019-02-01,1.762,1.779,1.753,1.770,24174860.000,42791881.006
2019-02-04,1.779,1.787,1.762,1.770,15096422.000,26722152.428
2019-02-08,1.770,1.821,1.753,1.796,41091171.000,73789552.506
2019-02-11,1.806,1.824,1.781,1.798,21291752.000,38278694.997
2019-02-12,1.796,1.813,1.788,1.796,24292361.000,43633044.869
2019-02-13,1.802,1.828,1.794,1.819,36542292.000,66488524.891
2019-02-14,1.804,1.839,1.804,1.821,24293505.000,44247023.919
2019-02-15,1.810,1.827,1.767,1.792,26998878.000,48392745.729
2019-02-18,1.810,1.819,1.793,1.810,17035551.000,30841689.632
2019-02-19,1.810,1.819,1.793,1.801,27917656.000,50291222.864
