2019-01-02,6.932,7.002,6.748,6.801,18566928.000,126271579.265
2019-01-03,6.815,6.815,6.631,6.728,19163840.000,128929654.874
2019-01-04,6.667,6.903,6.632,6.859,21723270.000,149008450.520
2019-01-07,6.953,7.015,6.901,6.988,22326530.000,156024348.942
2019-01-08,7.000,7.105,6.974,7.035,24403893.000,171681626.413
2019-01-09,7.151,7.238,7.063,7.133,28751621.000,205096537.226
2019-01-10,6.992,7.113,6.931,7.078,29260884.000,207122073.037
2019-01-11,7.087,7.087,6.922,6.983,28841098.000,201388746.541
2019-01-14,6.876,6.997,6.850,6.937,23874025.000,165602747.389
2019-01-15,7.044,7.044,6.855,6.993,28869303.000,201872042.448
2019-01-16,6.896,7.215,6.896,7.207,25657872.000,184911706.140
2019-01-17,7.145,7.300,7.136,7.153,25577760.000,182964674.431
2019-01-18,7.307,7.307,7.031,7.160,46939226.000,336096311.331
2019-01-21,7.102,7.146,6.886,6.964,58669125.000,408581314.366
2019-01-22,6.971,6.971,6.798,6.815,34821408.000,237311266.232
2019-01-23,6.756,6.852,6.756,6.826,34428383.000,234999011.951
2019-01-24,6.880,6.897,6.785,6.819,28309238.000,193045483.845
2019-01-25,6.823,6.953,6.823,6.901,33022130.000,227887819.337
2019-01-28,6.897,6.991,6.742,6.811,44139383.000,300624686.294
2019-01-29,6.782,6.936,6.748,6.919,35218162.000,243683908.389
2019-01-30,6.920,6.963,6.843,6.877,22193637.000,152628875.262
2019-01-31,6.913,6.939,6.854,6.913,27904496.000,192916932.237
2019-02-01,6.978,7.046,6.926,7.012,25342787.000,177703216.959
2019-02-04,7.089,7.123,7.003,7.089,16219034.000,114975836.735
2019-02-08,6.892,6.978,6.858,6.935,21816643.000,151298925.351
2019-02-11,6.959,7.140,6.942,7.114,28212337.000,200698446.417
2019-02-12,7.167,7.297,7.141,7.271,36208040.000,263268905.055
2019-02-13,7.330,7.606,7.278,7.571,50943490.000,385701802.806
2019-02-14,7.639,7.717,7.441,7.493,46885298.000,351291658.548
2019-02-15,7.437,7.471,7.101,7.161,44526552.000,318853583.593
2019-02-18,7.216,7.380,7.181,7.362,30110502.000,221686144.069
2019-02-19,7.369,7.568,7.318,7.387,24926989.000,184127052.976
