,secShortName,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue
0,中国平安,2004-06-24,,,10.5,10.55,10.3,10.4,192008269,1999622267.0
1,中国平安,2004-06-25,10.494,10.4,10.4,10.45,10.3,10.3,52813000,547223800.0
2,中国平安,2004-06-28,10.032,10.3,10.3,10.65,10.3,10.6,88257500,920890200.0
3,中国平安,2004-06-29,10.6,10.6,10.6,10.7,10.5,10.6,48393800,512511645.0
4,中国平安,2004-06-30,10.6,10.6,10.65,10.7,10.5,10.6,27520000,291138226.0
5,中国平安,2004-07-02,10.738,10.6,10.4,10.55,10.4,10.45,16309500,170935461.0
6,中国平安,2004-07-05,10.544,10.45,10.45,10.5,10.35,10.35,12088215,125813161.0
7,中国平安,2004-07-06,10.304,10.35,10.35,10.45,10.35,10.4,12375103,128669951.0
8,中国平安,2004-07-07,10.4,10.4,10.35,10.4,10.3,10.4,23623000,244816100.0
9,中国平安,2004-07-08,10.447,10.4,10.4,10.45,10.3,10.35,87934722,908022713.0
10,中国平安,2004-07-09,10.35,10.35,10.3,10.35,10.3,10.35,34196238,352460797.0
11,中国平安,2004-07-12,10.35,10.35,10.35,10.35,10.3,10.35,14212000,146719050.0
12,中国平安,2004-07-13,10.397,10.35,10.3,10.35,10.3,10.3,11541500,118999800.0
13,中国平安,2004-07-14,10.764,10.3,10.35,10.35,9.75,9.85,113869500,1160093750.0
14,中国平安,2004-07-15,10.122,9.85,9.75,9.75,9.45,9.6,22926000,221544310.0
15,中国平安,2004-07-16,9.711,9.6,9.45,9.65,9.45,9.5,14149000,134740825.0
16,中国平安,2004-07-19,9.045,9.5,9.5,10.05,9.5,9.95,19650000,192811675.0
17,中国平安,2004-07-20,10.106,9.95,9.95,9.95,9.8,9.8,2828000,27856475.0
18,中国平安,2004-07-21,9.749,9.8,9.9,9.95,9.8,9.85,7930500,78248850.0
19,中国平安,2004-07-22,9.955,9.85,9.8,9.8,9.7,9.75,7884150,76897810.0
20,中国平安,2004-07-23,9.698,9.75,9.7,9.8,9.7,9.8,4262000,41557200.0
21,中国平安,2004-07-26,9.962,9.8,9.75,9.8,9.65,9.65,12839000,124794525.0
22,中国平安,2004-07-27,9.65,9.65,9.6,9.7,9.6,9.65,4004500,38607625.0
23,中国平安,2004-07-28,9.705,9.65,9.7,9.7,9.6,9.6,1818000,17542100.0
24,中国平安,2004-07-29,9.546,9.6,9.6,9.7,9.6,9.65,4700500,45357645.0
25,中国平安,2004-07-30,9.347,9.65,9.7,10.0,9.65,9.95,15318500,151532825.0
26,中国平安,2004-08-02,9.9,9.95,9.9,10.0,9.8,10.0,9314000,92467725.0
27,中国平安,2004-08-03,9.808,10.0,10.0,10.2,9.9,10.2,16495000,166049675.0
28,中国平安,2004-08-04,10.298,10.2,10.15,10.15,9.95,10.1,6472500,65162025.0
29,中国平安,2004-08-05,10.2,10.1,10.0,10.1,9.95,10.0,4697000,47000066.0
30,中国平安,2004-08-06,9.95,10.0,9.95,10.05,9.9,10.05,2942000,29422985.0
31,中国平安,2004-08-09,10.1,10.05,9.95,10.1,9.9,10.0,4565500,45812400.0
32,中国平安,2004-08-10,9.95,10.0,10.05,10.05,9.9,10.05,1972500,19681375.0
33,中国平安,2004-08-11,10.151,10.05,10.1,10.1,9.95,9.95,3212500,31986225.0
34,中国平安,2004-08-12,9.851,9.95,9.95,10.05,9.95,10.05,3247000,32549300.0
35,中国平安,2004-08-13,10.001,10.05,10.0,10.15,10.0,10.1,2826000,28506175.0
36,中国平安,2004-08-16,10.051,10.1,10.4,10.4,10.05,10.15,10054500,102575700.0
37,中国平安,2004-08-17,10.055,10.15,10.15,10.3,10.15,10.25,6684500,68244450.0
38,中国平安,2004-08-18,10.203,10.25,10.2,10.35,10.15,10.3,3872500,39815186.0
39,中国平安,2004-08-19,10.119,10.3,10.35,10.5,10.35,10.5,14454500,151271725.0
40,中国平安,2004-08-20,10.593,10.5,10.45,10.5,10.4,10.4,2181392,22763677.0
41,中国平安,2004-08-23,10.543,10.4,10.4,10.45,10.2,10.25,6114500,62884473.0
42,中国平安,2004-08-24,10.397,10.25,10.2,10.2,9.95,10.1,12264500,123049125.0
43,中国平安,2004-08-25,9.822,10.1,10.05,10.4,10.0,10.4,6213500,63274575.0
44,中国平安,2004-08-26,10.695,10.4,10.45,10.6,10.1,10.1,16892000,174377800.0
45,中国平安,2004-08-27,10.149,10.1,10.15,10.25,10.05,10.05,9002500,91687695.0
46,中国平安,2004-08-30,9.953,10.05,10.05,10.3,10.05,10.15,5447000,55751475.0
47,中国平安,2004-08-31,10.102,10.15,10.15,10.25,10.1,10.2,3572650,36393050.0
48,中国平安,2004-09-01,10.248,10.2,10.15,10.25,10.1,10.15,7066500,71897025.0
49,中国平安,2004-09-02,9.963,10.15,10.15,10.5,10.1,10.35,16386100,169838950.0
50,中国平安,2004-09-03,10.17,10.35,10.35,10.55,10.25,10.55,21023500,219862625.0
51,中国平安,2004-09-06,10.642,10.55,10.5,10.5,10.35,10.45,12121000,126774475.0
52,中国平安,2004-09-07,10.029,10.45,10.4,11.05,10.35,10.95,66458500,718997225.0
53,中国平安,2004-09-08,10.788,10.95,11.05,11.25,10.9,11.15,45231000,501468225.0
54,中国平安,2004-09-09,11.275,11.15,11.05,11.3,11.0,11.0,24424500,272776475.0
55,中国平安,2004-09-10,11.128,11.0,10.9,11.05,10.75,10.85,22332500,243233800.0
56,中国平安,2004-09-13,10.766,10.85,11.0,11.0,10.75,10.95,8466500,92091375.0
57,中国平安,2004-09-14,10.827,10.95,10.9,11.15,10.85,11.1,20252000,224421975.0
58,中国平安,2004-09-15,11.1,11.1,11.1,11.15,11.0,11.1,5482000,60719125.0
59,中国平安,2004-09-16,10.792,11.1,11.05,11.55,11.05,11.5,31475500,357907975.0
60,中国平安,2004-09-17,11.35,11.5,11.55,11.75,11.5,11.7,46373024,537346048.0
61,中国平安,2004-09-20,11.663,11.7,11.8,11.85,11.55,11.75,23709500,277192075.0
62,中国平安,2004-09-21,11.75,11.75,11.7,11.8,11.5,11.75,16164500,189137407.0
63,中国平安,2004-09-22,11.942,11.75,11.65,11.75,11.35,11.5,10292500,119121662.0
64,中国平安,2004-09-23,11.424,11.5,11.35,11.6,11.3,11.6,16442500,188624325.0
65,中国平安,2004-09-24,11.797,11.6,11.5,11.55,11.25,11.35,12449500,141496700.0
66,中国平安,2004-09-27,11.311,11.35,11.25,11.45,11.15,11.4,7080500,79920061.0
67,中国平安,2004-09-28,11.562,11.4,11.2,11.4,11.15,11.2,5930000,66792300.0
68,中国平安,2004-09-30,11.006,11.2,11.35,11.55,11.35,11.45,11329200,129678700.0
69,中国平安,2004-10-04,11.263,11.45,11.7,11.85,11.6,11.7,19873000,232909530.0
70,中国平安,2004-10-05,11.627,11.7,11.6,11.95,11.55,11.8,13817000,162936150.0
71,中国平安,2004-10-06,11.657,11.8,11.8,12.1,11.75,12.0,26406678,316448560.0
72,中国平安,2004-10-07,12.0,12.0,12.0,12.1,11.9,12.0,17669500,212594970.0
73,中国平安,2004-10-08,12.0,12.0,11.9,12.1,11.75,12.0,11353000,135717480.0
74,中国平安,2004-10-11,11.965,12.0,12.0,12.15,11.85,12.05,9229000,111093085.0
75,中国平安,2004-10-12,12.122,12.05,11.95,12.05,11.85,11.95,3644000,43481625.0
76,中国平安,2004-10-13,11.844,11.95,12.05,12.2,11.95,12.1,19329000,232983434.0
77,中国平安,2004-10-14,12.208,12.1,11.9,11.95,11.75,11.95,9477538,112445423.0
78,中国平安,2004-10-15,11.614,11.95,11.8,12.7,11.75,12.45,25006500,299850375.0
79,中国平安,2004-10-18,12.697,12.45,12.2,12.25,12.05,12.1,27773000,338061125.0
80,中国平安,2004-10-19,12.172,12.1,12.15,12.15,11.95,12.0,12918500,155608245.0
81,中国平安,2004-10-20,12.147,12.0,11.9,11.95,11.65,11.8,15883220,186974379.0
82,中国平安,2004-10-21,11.991,11.8,11.65,11.75,11.35,11.55,6408088,74226633.0
83,中国平安,2004-10-25,11.667,11.55,11.4,11.5,11.3,11.4,6445000,73384089.0
84,中国平安,2004-10-26,11.286,11.4,11.45,11.65,11.45,11.55,6941400,80213743.0
85,中国平安,2004-10-27,11.55,11.55,11.65,11.7,11.5,11.55,12470000,144345250.0
86,中国平安,2004-10-28,11.438,11.55,11.65,11.75,11.5,11.7,11852667,138020821.0
87,中国平安,2004-10-29,11.321,11.7,11.9,12.35,11.85,12.25,42449000,513786050.0
88,中国平安,2004-11-01,12.392,12.25,12.2,12.2,11.95,12.05,23273600,280590225.0
89,中国平安,2004-11-02,12.086,12.05,12.05,12.1,11.95,12.0,18095500,217180500.0
90,中国平安,2004-11-03,12.0,12.0,11.9,12.05,11.9,12.0,12497500,149833525.0
91,中国平安,2004-11-04,12.035,12.0,12.1,12.1,11.95,11.95,5299000,63666075.0
92,中国平安,2004-11-05,11.81,11.95,12.1,12.3,12.05,12.15,10486000,127363750.0
93,中国平安,2004-11-08,11.981,12.15,12.2,12.45,12.1,12.4,14714500,181164450.0
94,中国平安,2004-11-09,12.269,12.4,12.4,12.6,12.4,12.6,16178500,202705075.0
