,secShortName,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue
0,中国光大银行,2013-12-20,,,3.95,3.98,3.78,3.87,240542000,931904280.0
1,中国光大银行,2013-12-23,3.871,3.87,3.9,3.92,3.78,3.85,33675000,129366230.0
2,中国光大银行,2013-12-24,3.853,3.85,3.85,3.85,3.79,3.8,12791000,48687610.0
3,中国光大银行,2013-12-27,3.801,3.8,3.8,3.82,3.73,3.78,24848000,93408530.0
4,中国光大银行,2013-12-30,3.781,3.78,3.77,3.78,3.71,3.77,15775000,59105360.0
5,中国光大银行,2013-12-31,3.765,3.77,3.78,3.86,3.74,3.85,15374000,58422690.0
6,中国光大银行,2014-01-02,3.852,3.85,3.89,3.89,3.8,3.82,2710000,10343070.0
7,中国光大银行,2014-01-03,3.821,3.82,3.85,3.85,3.78,3.8,3306000,12541230.0
8,中国光大银行,2014-01-06,3.803,3.8,3.8,3.8,3.72,3.75,7626000,28631850.0
9,中国光大银行,2014-01-07,3.749,3.75,3.78,3.8,3.72,3.77,23747000,89221480.0
10,中国光大银行,2014-01-08,3.765,3.77,3.8,3.85,3.72,3.85,25682000,97412230.0
11,中国光大银行,2014-01-09,3.848,3.85,3.83,3.9,3.8,3.88,41898000,161791080.0
12,中国光大银行,2014-01-10,3.876,3.88,3.88,3.96,3.83,3.95,83664000,325676350.0
13,中国光大银行,2014-01-13,3.957,3.95,3.95,3.96,3.83,3.83,1950000,7546510.0
14,中国光大银行,2014-01-14,3.834,3.83,3.8,3.82,3.75,3.76,5631000,21206660.0
15,中国光大银行,2014-01-15,3.762,3.76,3.75,3.79,3.72,3.73,3555000,13313960.0
16,中国光大银行,2014-01-16,3.733,3.73,3.71,3.74,3.68,3.68,6669000,24649720.0
17,中国光大银行,2014-01-17,3.685,3.68,3.6,3.66,3.59,3.6,7771000,28016310.0
18,中国光大银行,2014-01-20,3.61,3.6,3.58,3.58,3.45,3.45,13894000,48459540.0
19,中国光大银行,2014-01-21,3.455,3.45,3.44,3.48,3.37,3.38,13250000,45141580.0
20,中国光大银行,2014-01-22,3.384,3.38,3.36,3.36,3.21,3.32,26325000,85856520.0
21,中国光大银行,2014-01-23,3.326,3.32,3.32,3.35,3.2,3.24,8971000,29168400.0
22,中国光大银行,2014-01-24,3.241,3.24,3.2,3.27,3.2,3.23,4603000,14887340.0
23,中国光大银行,2014-01-27,3.238,3.23,3.18,3.2,3.06,3.12,11000000,34100860.0
24,中国光大银行,2014-01-28,3.121,3.12,3.16,3.16,3.1,3.11,2751000,8620040.0
25,中国光大银行,2014-01-29,3.108,3.11,3.11,3.17,3.11,3.14,5011000,15728000.0
26,中国光大银行,2014-01-30,3.144,3.14,3.04,3.12,3.04,3.09,5652000,17438330.0
27,中国光大银行,2014-02-04,3.097,3.09,2.96,3.04,2.96,3.0,7110000,21354290.0
28,中国光大银行,2014-02-05,3.0,3.0,3.0,3.05,2.97,3.0,8791300,26280875.0
29,中国光大银行,2014-02-06,3.001,3.0,2.95,3.01,2.95,2.99,3877000,11580935.0
30,中国光大银行,2014-02-07,2.988,2.99,3.0,3.04,2.99,3.02,4031000,12142985.0
31,中国光大银行,2014-02-10,3.021,3.02,3.02,3.04,2.99,3.01,3780000,11353280.0
32,中国光大银行,2014-02-11,3.003,3.01,3.02,3.12,3.02,3.1,4608000,14175850.0
33,中国光大银行,2014-02-12,3.094,3.1,3.1,3.19,3.08,3.18,7070000,22218640.0
34,中国光大银行,2014-02-13,3.185,3.18,3.16,3.16,3.1,3.11,4385000,13721575.0
35,中国光大银行,2014-02-14,3.109,3.11,3.11,3.15,3.08,3.12,4509000,14029215.0
