2011-07-06,18675.247,18739.504,18472.091,18482.360,0,49147331582.000
2011-07-07,18577.493,18682.362,18530.897,18544.820,0,13485442775.000
2011-07-08,18711.914,18814.824,18669.967,18716.140,0,13686256694.000
2011-07-11,18576.346,18576.346,18268.510,18337.960,0,13084039762.000
2011-07-12,18096.492,18096.492,17642.567,17655.230,0,19450501325.000
2011-07-13,17832.297,18047.616,17783.375,18039.120,0,14972272733.000
2011-07-14,18033.163,18091.519,17866.149,18088.350,0,14098337735.000
2011-07-15,18007.301,18133.596,17907.961,17999.010,0,10890546939.000
2011-07-18,17881.771,18209.123,17881.771,17987.450,0,10817465353.000
2011-07-19,18040.155,18054.916,17773.948,18043.970,0,13474681811.000
2011-07-20,18208.786,18237.502,18018.412,18169.740,0,14680813814.000
2011-07-21,18216.081,18217.622,17931.958,18081.070,0,11784442460.000
2011-07-22,18273.007,18496.265,18272.406,18486.830,0,17587915800.000
2011-07-25,18387.747,18387.747,18159.882,18254.790,0,12550572148.000
2011-07-26,18235.270,18513.626,18208.461,18495.490,0,15695030930.000
2011-07-27,18423.589,18564.822,18352.746,18470.530,0,22765710050.000
2011-07-28,18196.629,18367.767,18109.175,18367.620,0,14608298266.000
2011-07-29,18306.253,18350.024,18057.933,18156.480,0,12729743013.000
2011-08-01,18436.342,18546.819,18390.532,18401.170,0,13860273330.000
2011-08-02,18213.827,18253.402,17949.029,18017.290,0,13592593804.000
2011-08-03,17615.280,17691.274,17494.414,17618.640,0,19459055021.000
2011-08-04,17648.839,17735.618,17317.467,17451.950,0,14869952474.000
2011-08-05,16611.018,16806.132,16426.381,16778.560,0,29341300889.000
2011-08-08,16375.802,16410.769,15935.508,16307.350,0,22600377977.000
2011-08-09,15136.245,16043.479,14905.489,15298.710,0,34290823449.000
2011-08-10,15887.792,15960.983,15405.752,15525.180,0,22219253611.000
2011-08-11,15141.985,15603.614,15088.559,15411.200,0,21176902173.000
2011-08-12,15676.805,15753.562,15307.150,15337.700,0,17312216506.000
2011-08-15,15690.160,16072.611,15611.349,16058.950,0,15995817948.000
2011-08-16,16108.704,16320.442,15984.448,16062.570,0,15938077392.000
2011-08-17,16103.085,16329.160,15970.832,16047.120,0,12754599904.000
2011-08-18,15974.735,16105.549,15679.621,15727.750,0,14062181147.000
2011-08-19,15275.350,15338.769,15006.502,15080.530,0,18250628221.000
2011-08-22,15167.039,15376.299,14674.801,15034.200,0,20594413636.000
2011-08-23,15035.948,15548.244,14952.133,15523.050,0,17118306580.000
2011-08-24,15448.429,15488.092,15010.586,15048.620,0,23862525495.000
2011-08-25,15269.481,15435.439,15207.104,15305.050,0,14856933692.000
2011-08-26,15288.723,15538.231,15082.912,15113.110,0,17733983536.000
2011-08-29,15416.774,15488.733,15251.301,15424.610,0,16970668169.000
2011-08-30,15746.453,16020.745,15628.860,15769.740,0,42332472587.000
2011-08-31,15769.369,16082.098,15698.919,16064.790,0,23694426311.000
2011-09-01,16306.136,16427.995,16022.928,16034.320,0,21906801288.000
2011-09-02,16023.107,16028.069,15628.067,15655.460,0,15066725182.000
2011-09-05,15392.474,15392.474,15074.020,15119.220,0,14283249719.000
2011-09-06,14968.815,15198.895,14884.082,15189.500,0,17228000012.000
2011-09-07,15356.883,15580.350,15253.011,15509.940,0,15548719055.000
2011-09-08,15653.687,15653.687,15386.345,15458.190,0,14195476148.000
2011-09-09,15524.042,15715.828,15376.083,15412.550,0,11093487497.000
2011-09-12,14875.393,14948.916,14628.501,14674.920,0,13752581268.000
2011-09-14,14844.268,14916.598,14300.193,14676.390,0,19844624331.000
2011-09-15,14851.197,14984.124,14582.811,14798.300,0,15233556370.000
2011-09-16,15102.625,15277.613,15055.146,15089.110,0,20202939457.000
2011-09-19,14888.631,14888.631,14493.839,14526.390,0,11959880187.000
2011-09-20,14613.397,14679.985,14339.799,14598.910,0,13869379007.000
2011-09-21,14446.492,14681.209,14322.222,14461.170,0,15768708144.000
2011-09-22,13974.006,13999.843,13499.052,13548.430,0,19825881462.000
2011-09-23,13291.811,13423.074,13024.204,13298.730,0,27098952069.000
2011-09-26,13209.936,13346.883,12624.124,12860.460,0,21582437626.000
2011-09-27,13263.581,13689.761,13238.907,13683.180,0,20033676269.000
2011-09-28,13488.204,13803.142,13461.969,13658.540,0,18335342248.000
2011-09-30,13527.102,13533.035,12994.657,13128.350,0,24347240992.000
2011-10-03,12742.303,12750.253,12275.770,12378.840,0,21671758143.000
2011-10-04,12295.634,12488.230,11864.022,11928.800,0,18474349981.000
2011-10-06,12577.368,12658.974,12427.025,12619.150,0,20172808648.000
2011-10-07,12875.698,13179.388,12861.727,13084.430,0,18113171296.000
2011-10-10,13153.768,13184.213,12794.898,13057.970,0,11874762394.000
2011-10-11,13778.698,13847.628,13502.833,13628.870,0,23288730091.000
2011-10-12,13448.497,14004.497,13322.371,13921.110,0,16909955658.000
2011-10-13,14147.215,14455.469,14077.064,14431.590,0,20337795456.000
2011-10-14,14248.619,14334.597,14008.234,14111.010,0,12594916939.000
2011-10-17,14388.763,14579.475,14306.421,14506.320,0,14145905278.000
2011-10-18,14026.015,14038.971,13655.339,13751.210,0,15436289993.000
2011-10-19,14034.622,14062.654,13830.867,13911.250,0,11694002369.000
2011-10-20,13748.842,13748.842,13317.127,13539.580,0,12132942982.000
2011-10-21,13565.668,13638.101,13451.983,13573.500,0,8867387404.000
2011-10-24,13963.975,14389.437,13928.837,14310.650,0,15470302490.000
2011-10-25,14404.340,14548.144,14375.550,14521.710,0,15014349769.000
2011-10-26,14293.285,14829.019,14256.660,14800.950,0,15142332289.000
2011-10-27,14868.478,15579.913,14868.478,15559.620,0,28108160680.000
2011-10-28,15959.457,16123.628,15644.194,15647.080,0,32970379594.000
2011-10-31,15700.058,15799.991,15234.628,15481.900,0,16065272462.000
2011-11-01,15065.906,15360.052,14941.246,14998.120,0,16303086982.000
2011-11-02,14722.377,15385.391,14658.450,15383.020,0,17710718999.000
2011-11-03,15082.774,15427.269,15025.974,15160.750,0,21320724522.000
2011-11-04,15793.090,15951.561,15695.351,15765.360,0,20801761129.000
2011-11-07,15834.980,15981.818,15563.425,15678.880,0,14339864967.000
2011-11-08,15872.954,16013.784,15701.936,15736.720,0,12978433482.000
2011-11-09,16136.821,16295.351,15996.360,16077.900,0,16241329921.000
2011-11-10,15323.879,15441.985,15116.854,15168.500,0,19415697804.000
