,tradeDate,openIndex,closeIndex,highestIndex,lowestIndex,turnoverValue
0,2005-01-04 00:00:00,994.76,982.79,994.76,980.65,4431977418.0
1,2005-01-05 00:00:00,981.57,992.56,997.32,979.87,4529208214.0
2,2005-01-06 00:00:00,993.33,983.17,993.78,980.33,3921015420.0
3,2005-01-07 00:00:00,983.04,983.95,995.71,979.81,4737469399.0
4,2005-01-10 00:00:00,983.75,993.87,993.95,979.78,3762932890.0
5,2005-01-11 00:00:00,994.18,997.13,999.55,991.09,3704076709.0
6,2005-01-12 00:00:00,996.65,996.74,996.97,989.25,3093299668.0
7,2005-01-13 00:00:00,996.07,996.87,999.47,992.69,3842173302.0
8,2005-01-14 00:00:00,996.61,988.3,1006.46,987.23,4162921211.0
9,2005-01-17 00:00:00,979.11,967.45,981.52,965.07,4249807837.0
10,2005-01-18 00:00:00,967.37,974.68,974.87,960.29,4117944082.0
11,2005-01-19 00:00:00,974.33,967.21,974.33,965.25,3427951271.0
12,2005-01-20 00:00:00,963.21,956.24,963.21,952.23,4399350604.0
13,2005-01-21 00:00:00,954.46,982.6,984.27,943.43,8152086067.0
14,2005-01-24 00:00:00,1001.85,998.13,1001.85,986.23,8360161498.0
15,2005-01-25 00:00:00,995.63,997.77,997.95,985.23,6157022374.0
16,2005-01-26 00:00:00,995.77,989.92,999.47,988.47,4719440425.0
17,2005-01-27 00:00:00,987.34,974.63,987.7,973.77,4094398877.0
18,2005-01-28 00:00:00,974.63,969.2,975.62,965.2,3280950331.0
19,2005-01-31 00:00:00,965.78,954.87,965.78,953.14,3863573594.0
20,2005-02-01 00:00:00,953.32,955.95,965.47,952.74,4275706846.0
21,2005-02-02 00:00:00,956.7,1006.91,1006.93,956.7,10202904264.0
22,2005-02-03 00:00:00,1005.56,993.21,1014.18,992.15,10057310335.0
23,2005-02-04 00:00:00,992.24,1016.85,1021.02,989.93,9549870633.0
24,2005-02-16 00:00:00,1023.32,1023.58,1033.24,1018.48,7438168198.0
25,2005-02-17 00:00:00,1024.42,1020.6,1024.42,1010.47,5513063259.0
26,2005-02-18 00:00:00,1020.12,1006.05,1021.19,1005.63,4817732089.0
27,2005-02-21 00:00:00,1006.69,1025.63,1025.65,1006.69,6052394872.0
28,2005-02-22 00:00:00,1026.83,1046.74,1048.67,1024.52,10922776830.0
29,2005-02-23 00:00:00,1046.81,1043.94,1049.6,1036.62,11231940742.0
30,2005-02-24 00:00:00,1042.25,1045.46,1045.95,1034.73,8993752186.0
31,2005-02-25 00:00:00,1046.27,1046.76,1059.48,1045.98,11489961151.0
32,2005-02-28 00:00:00,1046.2,1039.98,1048.27,1035.03,8190101348.0
33,2005-03-01 00:00:00,1039.35,1035.93,1042.73,1031.16,6288790666.0
34,2005-03-02 00:00:00,1036.36,1021.32,1045.76,1021.0,8971307887.0
35,2005-03-03 00:00:00,1019.87,1027.71,1028.4,1014.75,5582811955.0
36,2005-03-04 00:00:00,1027.92,1023.66,1031.84,1022.17,5383868109.0
37,2005-03-07 00:00:00,1024.47,1029.87,1031.34,1024.47,5316473234.0
38,2005-03-08 00:00:00,1033.78,1048.98,1049.28,1032.84,9851274640.0
39,2005-03-09 00:00:00,1051.26,1046.54,1054.64,1041.98,9877624291.0
40,2005-03-10 00:00:00,1046.69,1022.41,1046.69,1019.63,8380547671.0
41,2005-03-11 00:00:00,1021.08,1027.42,1028.11,1016.93,7654557046.0
42,2005-03-14 00:00:00,1027.17,1031.02,1041.57,1014.92,10229428920.0
43,2005-03-15 00:00:00,1030.85,1013.52,1030.94,1011.64,8091209214.0
44,2005-03-16 00:00:00,1011.85,1003.06,1012.19,995.96,7153745871.0
45,2005-03-17 00:00:00,1001.96,992.86,1004.82,992.12,6535061285.0
46,2005-03-18 00:00:00,991.88,978.66,996.39,975.7,6314991217.0
47,2005-03-21 00:00:00,977.29,981.89,983.17,973.0,4594519993.0
48,2005-03-22 00:00:00,981.7,964.02,982.13,959.56,6955307694.0
49,2005-03-23 00:00:00,962.81,959.01,975.36,955.99,7092055433.0
50,2005-03-24 00:00:00,957.42,964.8,965.06,948.53,6446642565.0
51,2005-03-25 00:00:00,964.24,962.95,966.97,959.05,4258127223.0
52,2005-03-28 00:00:00,961.65,960.69,961.65,948.8,4141656397.0
53,2005-03-29 00:00:00,960.41,955.19,968.11,954.74,4842151125.0
54,2005-03-30 00:00:00,952.71,937.03,952.71,936.37,5459378777.0
55,2005-03-31 00:00:00,934.84,942.2,942.36,928.33,4555322825.0
56,2005-04-01 00:00:00,941.43,978.14,989.9,937.55,10109402829.0
57,2005-04-04 00:00:00,968.49,962.16,974.06,956.12,7296500041.0
58,2005-04-05 00:00:00,960.54,955.59,967.74,953.58,6069513997.0
59,2005-04-06 00:00:00,955.59,973.66,977.85,948.94,9727656052.0
60,2005-04-07 00:00:00,975.96,984.73,1000.26,974.3,13260560596.0
61,2005-04-08 00:00:00,984.66,1003.44,1003.69,979.52,9151349808.0
62,2005-04-11 00:00:00,1003.87,995.42,1008.73,992.77,10436232248.0
63,2005-04-12 00:00:00,993.71,978.69,993.71,978.2,6479563495.0
64,2005-04-13 00:00:00,987.95,1000.9,1006.49,987.95,10029602129.0
65,2005-04-14 00:00:00,1004.64,986.97,1006.41,985.57,7813424514.0
66,2005-04-15 00:00:00,982.61,974.08,982.61,971.93,6541675456.0
67,2005-04-18 00:00:00,970.9,963.77,970.9,958.64,5329138712.0
68,2005-04-19 00:00:00,962.91,965.88,968.86,957.91,5768907755.0
69,2005-04-20 00:00:00,964.15,950.86,964.15,946.19,5300003714.0
70,2005-04-21 00:00:00,948.86,943.98,955.55,938.59,6140646108.0
71,2005-04-22 00:00:00,942.9,939.1,947.9,934.95,6373550345.0
72,2005-04-25 00:00:00,935.99,930.07,935.99,920.16,6667303132.0
73,2005-04-26 00:00:00,928.42,937.08,939.69,924.65,7029373085.0
74,2005-04-27 00:00:00,938.57,926.6,938.91,925.89,6432845906.0
75,2005-04-28 00:00:00,923.52,942.07,945.5,914.82,8315813742.0
76,2005-04-29 00:00:00,940.8,932.39,942.45,929.81,6853192443.0
77,2005-05-09 00:00:00,934.65,909.17,937.39,909.17,4889696446.0
78,2005-05-10 00:00:00,905.54,913.07,913.38,892.31,5960910722.0
79,2005-05-11 00:00:00,911.83,901.85,917.22,900.43,5128333208.0
80,2005-05-12 00:00:00,899.96,885.82,900.06,883.51,6107327165.0
81,2005-05-13 00:00:00,883.5,887.54,898.5,875.57,6228419643.0
82,2005-05-16 00:00:00,885.38,875.27,885.38,869.33,4630088469.0
83,2005-05-17 00:00:00,873.07,881.46,888.28,868.21,4635198616.0
84,2005-05-18 00:00:00,881.14,883.19,890.4,871.82,4615409280.0
85,2005-05-19 00:00:00,882.84,884.17,888.01,871.28,4263472583.0
86,2005-05-20 00:00:00,883.51,882.76,891.02,879.18,3835476288.0
87,2005-05-23 00:00:00,880.28,863.34,880.28,862.09,3725791093.0
88,2005-05-24 00:00:00,861.19,868.45,871.76,855.58,4777971875.0
89,2005-05-25 00:00:00,867.65,868.45,876.3,861.65,3742173189.0
90,2005-05-26 00:00:00,867.75,857.33,872.83,854.95,3470051082.0
91,2005-05-27 00:00:00,855.59,849.5,864.96,848.39,4240678764.0
92,2005-05-30 00:00:00,847.63,855.61,858.46,842.1,3712116331.0
93,2005-05-31 00:00:00,856.56,855.94,863.19,853.29,3601006687.0
94,2005-06-01 00:00:00,855.2,837.53,857.65,836.04,4274074912.0
95,2005-06-02 00:00:00,835.46,818.37,835.49,812.98,5220786229.0
96,2005-06-03 00:00:00,816.54,818.03,823.86,807.96,4164754479.0
97,2005-06-06 00:00:00,816.73,838.99,839.15,807.78,4685006534.0
98,2005-06-07 00:00:00,841.57,837.28,858.09,835.17,7248577634.0
99,2005-06-08 00:00:00,848.53,905.77,908.82,844.47,17414544247.0
100,2005-06-09 00:00:00,907.56,912.6,925.36,895.03,17782386004.0
101,2005-06-10 00:00:00,911.94,894.55,911.94,889.1,12006754528.0
102,2005-06-13 00:00:00,894.99,892.95,900.18,877.69,7944060172.0
103,2005-06-14 00:00:00,895.39,883.53,905.41,882.86,7692070462.0
104,2005-06-15 00:00:00,881.2,866.83,881.24,865.13,6272310250.0
105,2005-06-16 00:00:00,866.65,879.23,879.49,861.82,6115269193.0
106,2005-06-17 00:00:00,883.6,880.34,888.07,876.03,8285455982.0
107,2005-06-20 00:00:00,881.62,906.25,906.48,872.56,10290889580.0
108,2005-06-21 00:00:00,906.3,896.16,906.3,894.38,6890936652.0
109,2005-06-22 00:00:00,894.76,900.64,901.24,891.92,5882401451.0
110,2005-06-23 00:00:00,900.05,893.57,904.89,892.83,5465028353.0
111,2005-06-24 00:00:00,892.06,898.3,898.67,888.39,4732186046.0
112,2005-06-27 00:00:00,904.2,916.04,920.64,904.2,8903493734.0
113,2005-06-28 00:00:00,913.48,903.71,913.48,901.2,5536098456.0
114,2005-06-29 00:00:00,906.75,898.89,907.57,898.08,5751998008.0
115,2005-06-30 00:00:00,897.1,878.68,897.1,876.88,5597946269.0
116,2005-07-01 00:00:00,875.93,859.49,875.93,858.37,5086726820.0
117,2005-07-04 00:00:00,855.31,855.93,856.1,842.81,4026099534.0
118,2005-07-05 00:00:00,853.67,849.67,856.73,845.36,4529674417.0
119,2005-07-06 00:00:00,850.25,842.55,854.44,838.6,3627265630.0
120,2005-07-07 00:00:00,841.74,844.72,848.02,839.28,2901826588.0
121,2005-07-08 00:00:00,842.62,829.48,842.62,827.22,3447787083.0
122,2005-07-11 00:00:00,837.86,824.09,850.65,822.52,4092653674.0
123,2005-07-12 00:00:00,821.91,851.81,854.28,818.86,7519245269.0
124,2005-07-13 00:00:00,850.46,846.23,851.94,841.85,4674024437.0
125,2005-07-14 00:00:00,844.94,849.59,856.09,843.17,4742557429.0
126,2005-07-15 00:00:00,849.87,841.0,854.6,837.78,4203939701.0
127,2005-07-18 00:00:00,839.22,832.99,840.0,829.67,3767754660.0
128,2005-07-19 00:00:00,831.5,835.6,840.14,829.27,3622924794.0
129,2005-07-20 00:00:00,835.3,842.64,844.71,832.14,3953440082.0
130,2005-07-21 00:00:00,842.74,843.98,843.98,835.75,4118496717.0
131,2005-07-22 00:00:00,847.54,859.69,867.16,842.98,10210013616.0
132,2005-07-25 00:00:00,858.32,856.86,860.95,854.28,5762385031.0
133,2005-07-26 00:00:00,856.18,876.48,880.03,856.18,10513580671.0
134,2005-07-27 00:00:00,876.94,894.01,894.02,876.03,9688109273.0
135,2005-07-28 00:00:00,893.87,890.88,900.99,888.5,10326374188.0
136,2005-07-29 00:00:00,889.41,888.16,892.29,883.38,6409062024.0
137,2005-08-01 00:00:00,887.71,891.6,897.28,885.85,5451576867.0
138,2005-08-02 00:00:00,892.13,903.59,903.64,888.39,6441958706.0
139,2005-08-03 00:00:00,905.18,909.57,919.28,903.76,11911777040.0
140,2005-08-04 00:00:00,907.42,904.15,909.82,901.62,6682690057.0
141,2005-08-05 00:00:00,904.03,923.8,923.8,903.94,9585685726.0
142,2005-08-08 00:00:00,926.57,927.47,933.15,923.57,11135756693.0
143,2005-08-09 00:00:00,926.97,933.08,933.39,919.1,9704541246.0
144,2005-08-10 00:00:00,933.26,940.37,940.37,926.27,10214864206.0
145,2005-08-11 00:00:00,940.78,953.99,953.99,939.38,14042061872.0
146,2005-08-12 00:00:00,954.71,938.31,959.26,933.98,14457553256.0
147,2005-08-15 00:00:00,937.7,954.5,954.5,936.11,10503460782.0
148,2005-08-16 00:00:00,955.27,945.05,959.34,939.91,12606079730.0
149,2005-08-17 00:00:00,943.4,953.01,953.34,930.32,10910460911.0
150,2005-08-18 00:00:00,954.15,920.67,956.84,919.12,15916423709.0
151,2005-08-19 00:00:00,918.09,923.03,927.32,910.08,10881501177.0
152,2005-08-22 00:00:00,923.1,931.67,933.35,919.22,7745835021.0
153,2005-08-23 00:00:00,931.8,923.41,931.8,915.03,7508824639.0
154,2005-08-24 00:00:00,923.55,930.65,935.23,923.55,7736512283.0
155,2005-08-25 00:00:00,930.97,930.11,933.19,920.61,7604864624.0
156,2005-08-26 00:00:00,930.24,928.25,930.32,921.84,7186198527.0
157,2005-08-29 00:00:00,928.34,917.37,928.34,913.76,7137708170.0
158,2005-08-30 00:00:00,916.08,914.88,920.2,912.83,5858436210.0
159,2005-08-31 00:00:00,915.12,927.91,928.21,911.5,7034282250.0
160,2005-09-01 00:00:00,928.52,944.55,944.94,926.06,10558677965.0
161,2005-09-02 00:00:00,945.97,947.87,947.91,941.31,8864773608.0
162,2005-09-05 00:00:00,949.07,952.71,952.98,944.62,8242226133.0
163,2005-09-06 00:00:00,953.41,936.61,956.29,934.97,10583985179.0
164,2005-09-07 00:00:00,934.99,952.75,952.89,932.64,9956808193.0
165,2005-09-08 00:00:00,954.27,955.28,958.86,947.7,11753260243.0
166,2005-09-09 00:00:00,955.11,949.06,959.89,946.02,7924193974.0
167,2005-09-12 00:00:00,949.77,949.5,952.55,945.4,5610130326.0
168,2005-09-13 00:00:00,949.58,963.77,963.92,948.12,7999031246.0
169,2005-09-14 00:00:00,964.97,970.19,970.26,961.64,9942627972.0
170,2005-09-15 00:00:00,970.58,969.59,970.96,965.65,8098160518.0
171,2005-09-16 00:00:00,969.61,967.49,970.37,964.28,6989327513.0
172,2005-09-19 00:00:00,967.44,971.13,971.98,964.26,7427481654.0
173,2005-09-20 00:00:00,971.37,961.91,971.65,957.11,9189438331.0
174,2005-09-21 00:00:00,961.37,944.4,961.37,943.82,8760459022.0
175,2005-09-22 00:00:00,942.72,923.27,942.72,914.23,8625589892.0
176,2005-09-23 00:00:00,921.51,916.15,927.41,914.8,5549882042.0
177,2005-09-26 00:00:00,915.84,918.48,919.65,913.61,4398425669.0
178,2005-09-27 00:00:00,918.86,904.21,921.13,903.38,5576097392.0
179,2005-09-28 00:00:00,903.32,903.71,910.33,901.38,4331475905.0
180,2005-09-29 00:00:00,904.28,915.97,915.97,904.28,5798238295.0
181,2005-09-30 00:00:00,916.58,917.39,918.66,913.45,4529466676.0
182,2005-10-10 00:00:00,917.21,907.32,917.21,906.88,3665624376.0
183,2005-10-11 00:00:00,906.62,919.72,919.79,904.04,4032539378.0
184,2005-10-12 00:00:00,920.45,923.48,926.09,917.37,6653231000.0
185,2005-10-13 00:00:00,923.42,916.49,926.0,916.27,6021814326.0
186,2005-10-14 00:00:00,916.33,904.82,917.89,902.81,5568049025.0
187,2005-10-17 00:00:00,903.26,897.62,903.26,892.35,5516482064.0
188,2005-10-18 00:00:00,897.36,902.36,903.0,895.62,5849997730.0
189,2005-10-19 00:00:00,902.03,898.74,907.87,897.04,5474099406.0
190,2005-10-20 00:00:00,898.89,899.91,900.12,889.56,6082545635.0
191,2005-10-21 00:00:00,899.64,904.41,907.79,897.98,5645096184.0
192,2005-10-24 00:00:00,905.12,906.65,908.45,900.22,4674775354.0
193,2005-10-25 00:00:00,905.96,894.27,905.96,893.6,5687104900.0
194,2005-10-26 00:00:00,892.61,875.82,892.61,873.89,5911800808.0
195,2005-10-27 00:00:00,873.47,875.84,879.66,869.72,5881848405.0
196,2005-10-28 00:00:00,875.86,867.72,880.2,859.69,5565266453.0
197,2005-10-31 00:00:00,866.61,876.28,878.4,866.15,4954801462.0
198,2005-11-01 00:00:00,875.95,872.86,875.95,862.68,4762514458.0
199,2005-11-02 00:00:00,873.39,882.47,884.93,873.39,6115386842.0
200,2005-11-03 00:00:00,882.18,874.57,885.68,872.11,5843191842.0
201,2005-11-04 00:00:00,873.35,878.36,878.36,869.68,4570236086.0
202,2005-11-07 00:00:00,877.61,877.27,877.61,870.08,3758294613.0
203,2005-11-08 00:00:00,876.43,881.52,881.89,870.96,4617261094.0
204,2005-11-09 00:00:00,881.51,879.25,884.94,878.68,5544780425.0
205,2005-11-10 00:00:00,878.62,862.96,878.62,862.09,5071603818.0
206,2005-11-11 00:00:00,861.22,864.79,867.32,857.78,4221479222.0
207,2005-11-14 00:00:00,864.08,862.14,864.24,858.34,2924317719.0
208,2005-11-15 00:00:00,862.06,856.63,867.46,853.85,4158739868.0
209,2005-11-16 00:00:00,855.44,863.11,863.16,847.49,4185382359.0
210,2005-11-17 00:00:00,863.07,862.65,865.79,859.0,4120494742.0
211,2005-11-18 00:00:00,862.57,882.24,886.58,862.4,8353934317.0
212,2005-11-21 00:00:00,882.79,883.87,886.1,880.3,4897254555.0
213,2005-11-22 00:00:00,883.93,869.61,883.93,869.53,4500600972.0
214,2005-11-23 00:00:00,868.0,876.22,876.81,866.19,3944070407.0
215,2005-11-24 00:00:00,875.82,881.49,885.74,874.87,6102429919.0
216,2005-11-25 00:00:00,881.24,884.1,884.16,877.26,5127946933.0
217,2005-11-28 00:00:00,883.24,880.16,886.74,877.63,4239101597.0
218,2005-11-29 00:00:00,879.25,871.31,879.25,870.56,3597357382.0
219,2005-11-30 00:00:00,870.45,873.82,873.93,866.98,3676845309.0
220,2005-12-01 00:00:00,873.47,873.06,877.31,870.7,3355702993.0
221,2005-12-02 00:00:00,872.93,869.93,875.82,866.37,3937214093.0
222,2005-12-05 00:00:00,869.42,859.61,869.42,858.85,4606548004.0
223,2005-12-06 00:00:00,858.1,866.07,867.18,855.71,4737134619.0
224,2005-12-07 00:00:00,865.72,873.83,873.99,865.01,4368779146.0
225,2005-12-08 00:00:00,874.13,874.05,877.97,870.12,5018813137.0
226,2005-12-09 00:00:00,873.69,887.35,887.56,871.26,5793086795.0
227,2005-12-12 00:00:00,887.06,888.51,890.69,884.25,5082260512.0
228,2005-12-13 00:00:00,887.99,889.1,889.22,880.74,5148218278.0
229,2005-12-14 00:00:00,888.6,898.15,899.01,884.36,6757243552.0
230,2005-12-15 00:00:00,898.38,896.43,904.01,895.16,7498123901.0
231,2005-12-16 00:00:00,895.82,902.56,902.74,894.09,5418465602.0
232,2005-12-19 00:00:00,902.04,902.91,904.47,898.79,4380561278.0
233,2005-12-20 00:00:00,902.74,907.31,907.31,899.66,4665761570.0
234,2005-12-21 00:00:00,907.05,903.14,910.93,902.11,4892864878.0
235,2005-12-22 00:00:00,902.37,908.75,909.06,900.66,4441384591.0
236,2005-12-23 00:00:00,908.96,915.89,915.89,908.51,5799046691.0
237,2005-12-26 00:00:00,916.66,922.37,925.0,916.4,7501782773.0
238,2005-12-27 00:00:00,922.43,919.36,922.43,916.0,5640640118.0
239,2005-12-28 00:00:00,919.05,920.91,920.98,915.11,5731256513.0
240,2005-12-29 00:00:00,921.14,932.03,932.03,921.14,8798040548.0
241,2005-12-30 00:00:00,933.45,923.45,933.99,921.83,8517980122.0
242,2006-01-04 00:00:00,926.55,941.42,941.42,926.41,11442608327.0
243,2006-01-05 00:00:00,943.85,959.13,959.62,942.3,14693493720.0
244,2006-01-06 00:00:00,961.91,970.03,975.62,956.04,16170989866.0
245,2006-01-09 00:00:00,971.08,975.25,976.27,966.05,12626400277.0
246,2006-01-10 00:00:00,975.28,978.15,978.27,964.43,12344022953.0
247,2006-01-11 00:00:00,977.64,973.47,983.39,963.39,13488346780.0
248,2006-01-12 00:00:00,972.38,983.71,984.07,968.53,11028175836.0
249,2006-01-13 00:00:00,985.03,978.8,988.11,973.68,11215633222.0
250,2006-01-16 00:00:00,977.88,961.43,977.88,960.87,9896151721.0
251,2006-01-17 00:00:00,959.39,964.29,965.98,952.23,8076118846.0
252,2006-01-18 00:00:00,964.16,983.62,984.67,963.07,10389841771.0
253,2006-01-19 00:00:00,985.23,991.22,992.27,978.27,12714862349.0
254,2006-01-20 00:00:00,991.57,993.34,994.5,987.06,12929890431.0
255,2006-01-23 00:00:00,993.74,996.16,997.33,989.34,11459294356.0
256,2006-01-24 00:00:00,997.79,999.09,1006.14,993.39,13914239772.0
257,2006-01-25 00:00:00,998.84,1009.59,1009.64,989.51,11644197379.0
258,2006-02-06 00:00:00,1013.42,1033.23,1033.35,1012.8,13466978183.0
259,2006-02-07 00:00:00,1034.67,1029.93,1038.5,1019.93,17669257813.0
260,2006-02-08 00:00:00,1028.44,1033.07,1033.39,1022.93,13692515175.0
261,2006-02-09 00:00:00,1033.19,1019.59,1033.19,1017.04,12115067169.0
262,2006-02-10 00:00:00,1019.41,1032.33,1032.59,1018.48,11411753871.0
263,2006-02-13 00:00:00,1034.38,1031.61,1034.64,1021.83,11454695538.0
264,2006-02-14 00:00:00,1032.64,1038.53,1038.81,1030.46,9730559347.0
265,2006-02-15 00:00:00,1040.33,1041.66,1048.34,1038.74,12747811508.0
266,2006-02-16 00:00:00,1041.66,1020.12,1041.66,1019.21,13407183725.0
267,2006-02-17 00:00:00,1020.06,1020.36,1028.57,1015.99,10774127956.0
268,2006-02-20 00:00:00,1020.74,1021.63,1030.05,1020.01,10303300141.0
269,2006-02-21 00:00:00,1020.97,1038.81,1038.93,1014.66,13180216400.0
270,2006-02-22 00:00:00,1039.64,1037.88,1046.45,1036.38,13435059019.0
271,2006-02-23 00:00:00,1038.25,1041.37,1041.59,1029.24,10259755542.0
272,2006-02-24 00:00:00,1041.97,1049.44,1049.68,1041.97,10286380796.0
273,2006-02-27 00:00:00,1055.94,1047.84,1057.22,1045.96,12520438962.0
274,2006-02-28 00:00:00,1046.71,1053.01,1053.72,1033.66,10427830678.0
275,2006-03-01 00:00:00,1051.75,1056.61,1057.69,1049.64,10518419421.0
276,2006-03-02 00:00:00,1055.85,1038.66,1056.05,1034.68,13748692907.0
277,2006-03-03 00:00:00,1037.98,1041.67,1043.42,1029.56,11437141697.0
278,2006-03-06 00:00:00,1041.75,1038.87,1044.41,1036.1,9091203924.0
279,2006-03-07 00:00:00,1037.92,1014.97,1037.97,1013.14,9676508800.0
280,2006-03-08 00:00:00,1012.57,1009.27,1014.96,999.93,8818082801.0
281,2006-03-09 00:00:00,1006.96,1004.34,1010.91,1002.19,6640051345.0
282,2006-03-10 00:00:00,1004.74,1008.89,1011.76,1004.68,6337829115.0
283,2006-03-13 00:00:00,1008.8,1019.86,1020.87,1008.51,6101943506.0
284,2006-03-14 00:00:00,1020.46,1018.27,1021.65,1012.11,5861599356.0
285,2006-03-15 00:00:00,1018.15,1028.95,1028.96,1017.08,7822300458.0
286,2006-03-16 00:00:00,1028.96,1027.61,1029.8,1025.52,7936360041.0
287,2006-03-17 00:00:00,1027.63,1024.01,1029.55,1021.08,7945174864.0
288,2006-03-20 00:00:00,1024.5,1037.65,1037.9,1019.64,8246315688.0
289,2006-03-21 00:00:00,1037.94,1040.75,1047.05,1036.23,10271579935.0
290,2006-03-22 00:00:00,1041.13,1047.66,1047.93,1036.7,10034541922.0
291,2006-03-23 00:00:00,1047.34,1048.53,1049.32,1042.82,10825049824.0
292,2006-03-24 00:00:00,1049.12,1042.6,1051.75,1041.23,11031900342.0
293,2006-03-27 00:00:00,1042.63,1050.7,1050.7,1037.07,9201788180.0
294,2006-03-28 00:00:00,1050.06,1055.98,1056.51,1048.63,10630507500.0
295,2006-03-29 00:00:00,1058.73,1065.29,1074.03,1057.67,15882110482.0
296,2006-03-30 00:00:00,1065.84,1055.63,1067.99,1055.13,12089930817.0
297,2006-03-31 00:00:00,1053.85,1061.08,1061.47,1050.22,12045672446.0
298,2006-04-03 00:00:00,1061.96,1079.32,1079.36,1061.96,15703156870.0
299,2006-04-04 00:00:00,1080.85,1089.37,1089.37,1076.19,17525218334.0
300,2006-04-05 00:00:00,1091.17,1099.97,1100.55,1089.54,18539588008.0
301,2006-04-06 00:00:00,1102.54,1103.23,1109.68,1097.31,19687813538.0
302,2006-04-07 00:00:00,1102.94,1103.15,1105.1,1091.89,17760103659.0
303,2006-04-10 00:00:00,1104.32,1117.91,1118.08,1100.69,17246470925.0
304,2006-04-11 00:00:00,1120.16,1123.3,1126.08,1112.0,19796708290.0
305,2006-04-12 00:00:00,1123.78,1117.07,1123.78,1116.14,15991141463.0
306,2006-04-13 00:00:00,1116.83,1093.92,1122.39,1093.5,17190084945.0
307,2006-04-14 00:00:00,1091.68,1118.6,1118.66,1091.67,16782531968.0
308,2006-04-17 00:00:00,1120.18,1124.41,1129.15,1114.52,18349161711.0
309,2006-04-18 00:00:00,1127.5,1131.28,1135.44,1119.27,17403457422.0
310,2006-04-19 00:00:00,1135.61,1138.24,1140.4,1125.2,19364959974.0
311,2006-04-20 00:00:00,1139.64,1134.38,1142.53,1127.09,21561233693.0
312,2006-04-21 00:00:00,1133.2,1149.15,1152.88,1127.64,22750697130.0
313,2006-04-24 00:00:00,1156.9,1142.69,1160.57,1135.75,26245896335.0
314,2006-04-25 00:00:00,1139.49,1141.93,1149.54,1123.09,22885232669.0
315,2006-04-26 00:00:00,1142.9,1155.72,1162.02,1142.07,25476171649.0
316,2006-04-27 00:00:00,1157.37,1155.26,1159.89,1145.26,18862520936.0
317,2006-04-28 00:00:00,1143.58,1172.34,1173.88,1133.19,24343009251.0
318,2006-05-08 00:00:00,1179.58,1218.44,1218.85,1179.58,26536314891.0
319,2006-05-09 00:00:00,1226.31,1251.61,1252.75,1222.67,33111916341.0
320,2006-05-10 00:00:00,1257.98,1265.93,1273.68,1243.47,33568258225.0
321,2006-05-11 00:00:00,1267.21,1255.03,1294.86,1254.34,37299607468.0
322,2006-05-12 00:00:00,1255.23,1296.25,1296.37,1252.67,34261843942.0
323,2006-05-15 00:00:00,1312.13,1352.15,1352.41,1301.79,45768188032.0
324,2006-05-16 00:00:00,1368.13,1331.12,1387.39,1322.13,50916396723.0
325,2006-05-17 00:00:00,1331.68,1335.52,1356.13,1306.87,39133826398.0
326,2006-05-18 00:00:00,1322.65,1331.2,1340.52,1301.1,31832852065.0
327,2006-05-19 00:00:00,1334.06,1366.09,1371.22,1329.31,36222359895.0
328,2006-05-22 00:00:00,1366.31,1373.67,1387.57,1360.34,38198875541.0
329,2006-05-23 00:00:00,1365.1,1317.65,1365.1,1316.54,32747751170.0
330,2006-05-24 00:00:00,1325.68,1308.24,1351.3,1277.33,31096815588.0
331,2006-05-25 00:00:00,1304.69,1307.69,1316.47,1285.72,20482556624.0
332,2006-05-26 00:00:00,1312.23,1331.02,1331.45,1309.46,21741991960.0
333,2006-05-29 00:00:00,1339.89,1366.29,1366.84,1330.62,27100627303.0
334,2006-05-30 00:00:00,1375.29,1378.75,1384.68,1360.54,28992430923.0
335,2006-05-31 00:00:00,1377.44,1365.45,1386.94,1355.0,29359692213.0
336,2006-06-01 00:00:00,1364.17,1402.87,1403.26,1362.93,31383492665.0
337,2006-06-02 00:00:00,1406.61,1390.11,1411.78,1382.0,37407323630.0
338,2006-06-05 00:00:00,1391.46,1403.16,1403.3,1362.72,29784741526.0
339,2006-06-06 00:00:00,1400.26,1399.14,1413.1,1391.89,26497855270.0
340,2006-06-07 00:00:00,1398.18,1320.23,1398.18,1319.69,31076290204.0
341,2006-06-08 00:00:00,1309.07,1325.97,1331.88,1286.89,26462585864.0
342,2006-06-09 00:00:00,1320.81,1294.18,1329.83,1293.04,21631040581.0
343,2006-06-12 00:00:00,1283.82,1297.67,1308.12,1275.39,15025360038.0
344,2006-06-13 00:00:00,1296.4,1298.27,1312.13,1284.62,16716170449.0
345,2006-06-14 00:00:00,1291.69,1283.88,1291.69,1269.51,15982326444.0
346,2006-06-15 00:00:00,1283.72,1285.38,1300.11,1280.5,12947893429.0
347,2006-06-16 00:00:00,1290.0,1318.01,1318.01,1290.0,16152374694.0
348,2006-06-19 00:00:00,1306.26,1334.89,1341.99,1294.9,18672646769.0
349,2006-06-20 00:00:00,1333.61,1338.22,1341.24,1323.78,16416714736.0
350,2006-06-21 00:00:00,1336.84,1333.53,1347.0,1320.41,18271592334.0
351,2006-06-22 00:00:00,1331.92,1331.55,1341.73,1326.14,14642393269.0
352,2006-06-23 00:00:00,1329.1,1339.44,1340.26,1319.5,15125536432.0
353,2006-06-26 00:00:00,1341.6,1363.41,1363.56,1341.6,18564767865.0
